latitude,longitude,accommodates,beds,bathrooms,half_bathrooms,shared_bathrooms,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,price
-22.98204,-43.19038,4,2.0,1,0,0,1,0,0,0,169.0
-22.98612,-43.20564,2,1.0,1,0,0,0,0,1,0,391.0
-22.9845,-43.20689,2,1.0,2,0,0,1,0,0,0,930.0
-22.98424,-43.20694,2,1.0,1,0,0,1,0,0,0,636.0
-22.98622,-43.20597,2,1.0,1,0,0,0,0,1,0,269.0
-22.98093,-43.19337,2,1.0,1,0,0,1,0,0,0,903.0
-22.97765,-43.18905,2,1.0,1,0,0,1,0,0,0,190.0
-22.94826,-43.18227,6,5.0,1,0,0,0,0,1,0,988.0
-22.94896,-43.19053,4,2.0,2,0,0,1,0,0,0,580.0
-22.98137,-43.20008,2,1.0,1,0,0,0,0,1,0,284.0
-22.97436,-43.18951,2,1.0,1,0,0,1,0,0,0,389.0
-22.96127,-43.17653,4,2.0,1,0,0,1,0,0,0,702.0
-22.91814,-43.20758,2,1.0,1,0,1,0,0,1,0,260.0
-22.96782,-43.18246,2,2.0,1,0,0,1,0,0,0,300.0
-22.96877,-43.18857,2,1.0,1,0,0,0,0,1,0,335.0
-22.9816,-43.19361,4,2.0,1,0,0,1,0,0,0,590.0
-22.95333,-43.19282,5,3.0,2,0,0,1,0,0,0,873.0
-22.96774,-43.19079,5,4.0,2,0,0,1,0,0,0,871.0
-22.97344,-43.18813,4,2.0,1,0,0,1,0,0,0,369.0
-22.98506,-43.1931,2,1.0,1,0,0,1,0,0,0,292.0
-22.94135,-43.1784,2,1.0,1,0,0,1,0,0,0,391.0
-22.94659,-43.18183,4,1.0,1,0,0,1,0,0,0,312.0
-22.9615,-43.16542,2,1.0,1,0,0,1,0,0,0,579.0
-22.96915,-43.1814,4,2.0,1,0,0,1,0,0,0,617.0
-22.96482,-43.1769,2,3.0,1,0,0,1,0,0,0,464.0
-22.96566,-43.17159,7,5.0,2,0,0,1,0,0,0,1500.0
-22.98226,-43.19215,4,2.0,1,0,0,1,0,0,0,778.0
-22.9861,-43.24224,7,7.0,3,0,0,1,0,0,0,2000.0
-22.96851,-43.18329,3,2.0,1,0,0,1,0,0,0,1144.0
-22.96975,-43.18555,4,3.0,1,0,0,1,0,0,0,1100.0
-22.9659,-43.1907,1,1.0,1,0,0,0,0,1,0,134.0
-22.96834,-43.19009,2,1.0,1,0,0,1,0,0,0,740.0
-22.98644,-43.18934,6,4.0,3,0,0,1,0,0,0,1500.0
-22.98333,-43.24146,2,2.0,1,1,2,0,0,1,0,770.0
-22.98401,-43.20004,2,1.0,1,0,0,1,0,0,0,737.0
-22.97453,-43.19238,5,3.0,1,0,0,1,0,0,0,280.0
-22.98339,-43.19897,2,1.0,1,0,0,0,0,1,0,500.0
-22.98407,-43.20684,3,1.0,1,0,0,0,0,1,0,391.0
-22.96084,-43.16717,3,2.0,1,0,0,1,0,0,0,589.0
-22.95489,-43.19327,2,1.0,2,0,2,0,0,1,0,196.0
-22.98484,-43.19355,6,3.0,2,0,0,1,0,0,0,1944.0
-22.98253,-43.23719,8,4.0,2,0,0,1,0,0,0,2071.0
-22.9933,-43.30267,2,2.0,1,0,0,0,0,1,0,1215.0
-22.98189,-43.19054,3,2.0,1,0,0,1,0,0,0,800.0
-22.96601,-43.18227,4,2.0,1,0,0,1,0,0,0,707.0
-22.98545,-43.19063,6,3.0,2,0,0,1,0,0,0,2885.0
-22.98589,-43.2233,6,3.0,2,0,0,1,0,0,0,1500.0
-22.98291,-43.21802,4,6.0,1,0,0,1,0,0,0,750.0
-22.97078,-43.18515,6,3.0,2,1,0,1,0,0,0,2220.0
-22.98316,-43.19351,12,8.0,3,0,0,1,0,0,0,2291.0
-23.01023,-43.29418,2,1.0,1,0,0,1,0,0,0,377.0
-22.91755,-43.17917,3,1.0,2,0,0,1,0,0,0,579.0
-22.94739,-43.18424,6,4.0,1,0,0,1,0,0,0,413.0
-22.98263,-43.20051,6,4.0,2,0,0,1,0,0,0,1371.0
-22.98644,-43.2045,6,4.0,2,0,0,1,0,0,0,1486.0
-22.95602,-43.18189,4,3.0,2,0,0,1,0,0,0,319.0
-22.97003,-43.186142,6,6.0,1,1,0,1,0,0,0,2407.0
-23.01805,-43.45271,10,4.0,2,1,0,1,0,0,0,1351.0
-22.92466,-43.20748,4,2.0,1,0,1,0,0,0,1,413.0
-22.98106,-43.19416,2,1.0,1,0,0,1,0,0,0,503.0
-22.9836739,-43.22048729999999,5,5.0,2,0,0,1,0,0,0,980.0
-22.96853,-43.17989,2,2.0,1,0,0,1,0,0,0,482.0
-22.97822,-43.19082,6,2.0,1,0,1,0,0,1,0,1721.0
-22.98527,-43.20081,2,1.0,1,0,0,1,0,0,0,340.0
-22.98391,-43.2103,4,2.0,1,0,0,1,0,0,0,461.0
-22.97517,-43.22989,8,4.0,3,1,0,1,0,0,0,4822.0
-22.98136,-43.19933,2,1.0,1,0,0,1,0,0,0,643.0
-22.96554,-43.17929,6,3.0,1,0,0,1,0,0,0,831.0
-22.95657,-43.20084,4,2.0,2,0,0,1,0,0,0,1157.0
-22.93915,-43.2079,3,2.0,1,0,1,0,0,1,0,303.0
-22.97641,-43.23008,2,1.0,1,1,0,1,0,0,0,770.0
-22.9803,-43.19357,12,6.0,0,0,0,1,0,0,0,1944.0
-22.99775,-43.23788,11,9.0,3,0,0,1,0,0,0,1200.0
-22.98468,-43.18993,2,1.0,1,0,1,0,0,1,0,413.0
-22.91611,-43.18675,9,7.0,2,0,2,0,0,1,0,250.0
-22.91646,-43.18087,2,1.0,1,0,0,1,0,0,0,161.0
-22.98536,-43.19085,6,3.0,2,0,0,1,0,0,0,17862.0
-22.96503,-43.17936,2,1.0,2,0,0,0,0,1,0,1900.0
-23.02219,-43.48769,2,1.0,1,1,2,0,0,1,0,500.0
-22.96302,-43.17679,1,1.0,2,0,0,0,0,1,0,194.0
-22.98184,-43.19463,2,1.0,1,0,1,0,0,1,0,480.0
-22.986971,-43.191235,4,6.0,1,1,0,1,0,0,0,957.0
-22.98154,-43.22412,6,5.0,3,0,0,1,0,0,0,1701.0
-22.9816,-43.21191,3,2.0,1,1,0,1,0,0,0,571.0
-23.0008,-43.35923,10,7.0,3,0,0,1,0,0,0,1071.0
-22.97645,-43.18935,8,3.0,2,0,0,1,0,0,0,17862.0
-22.97925,-43.19051,8,3.0,2,0,0,1,0,0,0,17862.0
-22.98111,-43.19122,8,3.0,3,0,0,1,0,0,0,17862.0
-22.91944,-43.19282,2,1.0,1,0,0,0,0,1,0,967.0
-22.98404,-43.2258,4,2.0,1,1,0,1,0,0,0,1237.0
-22.98248,-43.19087,10,4.0,4,0,0,1,0,0,0,17862.0
-22.96799,-43.18581,2,1.0,1,0,0,0,0,1,0,87.0
-22.9568,-43.18244,6,3.0,1,0,0,1,0,0,0,2694.0
-22.97186,-43.18616,4,2.0,2,1,0,1,0,0,0,400.0
-22.97843,-43.22378,2,1.0,1,0,1,0,0,1,0,629.0
-22.91534,-43.18102,2,4.0,1,0,0,1,0,0,0,329.0
-22.91247,-43.21582,2,2.0,1,1,0,0,0,1,0,177.0
-22.98504,-43.19782,4,1.0,1,0,0,1,0,0,0,714.0
-22.9817,-43.1934,2,1.0,1,1,0,1,0,0,0,700.0
-22.91621,-43.1853,8,8.0,2,0,2,0,0,1,0,250.0
-22.97395,-43.19145,2,1.0,1,0,0,1,0,0,0,1200.0
-22.9161,-43.18651,9,7.0,2,0,0,0,0,1,0,250.0
-22.89767,-43.19145,8,4.0,3,1,0,1,0,0,0,690.0
-22.97643,-43.19338,2,2.0,1,0,0,1,0,0,0,693.0
-22.97921,-43.22474,3,1.0,1,0,0,1,0,0,0,759.0
-22.91743,-43.18135,2,2.0,1,0,0,1,0,0,0,401.0
-22.98469,-43.20927,2,1.0,1,0,0,1,0,0,0,1000.0
-22.981888,-43.19054,4,2.0,1,0,0,0,0,1,0,650.0
-22.89141,-43.61203,3,1.0,1,0,0,0,0,1,0,798.0
-22.92834,-43.19253,2,2.0,2,0,0,0,0,1,0,180.0
-22.96432,-43.1751,2,1.0,1,0,0,1,0,0,0,157.0
-22.97513,-43.23038,2,1.0,2,0,0,1,0,0,0,986.0
-22.93227,-43.17612,3,2.0,1,0,0,1,0,0,0,513.0
-22.91738,-43.18093,1,1.0,2,0,2,0,0,1,0,194.0
-22.91589717596993,-43.18281656365959,1,2.0,2,0,2,0,0,1,0,169.0
-22.99164,-43.23258,4,2.0,1,0,0,1,0,0,0,1157.0
-22.98131,-43.22062,10,8.0,2,1,0,1,0,0,0,714.0
-22.96748,-43.18038,10,7.0,7,0,0,1,0,0,0,19440.0
-22.99897,-43.27232,2,2.0,1,0,0,1,0,0,0,172.0
-23.01175,-43.32582,2,1.0,1,0,0,1,0,0,0,729.0
-22.91309,-43.18147,3,2.0,1,0,0,1,0,0,0,590.0
-22.98499,-43.19521,3,3.0,2,0,0,1,0,0,0,1142.0
-22.96385,-43.17114,4,2.0,1,0,0,1,0,0,0,305.0
-22.978222,-43.189121,2,1.0,1,0,0,1,0,0,0,924.0
-23.00418,-43.33084,4,4.0,1,0,0,1,0,0,0,452.0
-22.9757,-43.19252,3,2.0,1,0,0,1,0,0,0,753.0
-22.98396,-43.19364,3,2.0,1,0,0,1,0,0,0,500.0
-22.93318,-43.17499,6,2.0,2,1,0,1,0,0,0,886.0
-22.97407,-43.39286,4,2.0,2,0,0,1,0,0,0,1143.0
-22.98316,-43.20096,4,2.0,2,0,0,1,0,0,0,272.0
-22.84087,-43.29782,12,6.0,1,0,1,0,0,1,0,171.0
-22.98245,-43.19305,8,4.0,3,0,0,1,0,0,0,2536.0
-22.91993,-43.18904,5,4.0,2,0,0,1,0,0,0,513.0
-22.96752,-43.18243,4,2.0,1,0,0,1,0,0,0,686.0
-22.98394,-43.19047,3,2.0,1,0,0,1,0,0,0,860.0
-22.91958,-43.17902,3,2.0,1,0,0,1,0,0,0,310.0
-22.98377,-43.19107,2,1.0,1,0,0,1,0,0,0,564.0
-22.96668,-43.18566,2,1.0,1,0,0,1,0,0,0,528.0
-22.9782,-43.18915,4,1.0,1,0,0,1,0,0,0,650.0
-22.93972,-43.19377,3,1.0,1,0,0,1,0,0,0,370.0
-22.98533,-43.2274,4,2.0,1,0,0,1,0,0,0,570.0
-22.96824,-43.18055,4,2.0,1,0,0,1,0,0,0,343.0
-22.98765,-43.19378,3,2.0,1,0,0,1,0,0,0,1614.0
-22.94495,-43.18249,2,1.0,1,0,0,1,0,0,0,109.0
-22.92025,-43.23194,5,2.0,1,0,0,1,0,0,0,2000.0
-23.00725,-43.44438,5,4.0,2,0,0,1,0,0,0,593.0
-22.96511,-43.18136,3,2.0,1,0,0,1,0,0,0,1914.0
-22.96454,-43.1795,4,3.0,1,0,0,1,0,0,0,3186.0
-22.98442,-43.18967,4,4.0,1,0,0,1,0,0,0,650.0
-22.98477,-43.2149,5,4.0,2,1,0,1,0,0,0,1189.0
-22.93556,-43.18094,4,4.0,1,0,0,1,0,0,0,753.0
-22.96388,-43.19261,2,1.0,1,0,0,1,0,0,0,420.0
-22.98549,-43.19069,5,2.0,3,0,0,1,0,0,0,1215.0
-22.86256,-43.25642,2,1.0,1,0,0,0,0,1,0,196.0
-22.99733,-43.27426,5,3.0,1,0,0,1,0,0,0,2950.0
-22.98398,-43.20823,3,2.0,2,0,0,1,0,0,0,1211.0
-22.97259,-43.36454,5,4.0,2,1,0,1,0,0,0,723.0
-22.99835,-43.2731,10,7.0,1,0,0,1,0,0,0,4759.0
-22.97311,-43.18753,3,3.0,1,0,0,1,0,0,0,999.0
-23.00399,-43.34816,2,1.0,2,0,0,1,0,0,0,770.0
-23.0662,-43.5659,6,4.0,2,0,0,1,0,0,0,675.0
-22.97932,-43.21642,4,3.0,1,0,0,1,0,0,0,757.0
-22.92864,-43.17583,3,3.0,1,0,0,1,0,0,0,471.0
-22.96452,-43.17525,4,2.0,1,0,0,1,0,0,0,2660.0
-22.95637,-43.1911,2,1.0,1,0,1,0,0,1,0,400.0
-22.98553,-43.20206,2,1.0,1,0,0,1,0,0,0,651.0
-22.94829,-43.1891,4,4.0,2,1,0,1,0,0,0,160.0
-22.96925,-43.18638,4,2.0,1,0,0,1,0,0,0,514.0
-22.9763,-43.19739,1,1.0,1,1,2,0,0,1,0,184.0
-22.98287,-43.19457,3,1.0,1,0,0,1,0,0,0,543.0
-22.97414,-43.41503,4,2.0,1,0,0,1,0,0,0,371.0
-22.96492,-43.17562,4,2.0,1,0,0,1,0,0,0,650.0
-22.981888,-43.19054,3,2.0,1,0,0,1,0,0,0,250.0
-23.01525,-43.45198,2,1.0,1,0,1,0,0,1,0,99.0
-22.96186,-43.1662,9,3.0,2,0,0,1,0,0,0,2417.0
-22.92379,-43.18276,9,9.0,1,0,0,1,0,0,0,640.0
-22.92069,-43.1699,10,5.0,2,0,0,1,0,0,0,4000.0
-22.98384,-43.22305,4,2.0,1,1,0,1,0,0,0,1786.0
-22.98309,-43.22877,5,1.0,1,0,0,1,0,0,0,281.0
-22.98174,-43.19052,4,2.0,2,1,0,1,0,0,0,2166.0
-22.9607,-43.16962,2,1.0,1,1,0,0,0,1,0,352.0
-22.95956,-43.20005,5,3.0,3,1,0,1,0,0,0,800.0
-22.98449,-43.20078,2,1.0,1,1,0,1,0,0,0,826.0
-22.88206,-43.30749,3,2.0,1,0,0,0,0,1,0,486.0
-22.9612,-43.17141,3,3.0,1,1,0,0,0,1,0,273.0
-22.95944,-43.17349,3,1.0,1,1,2,0,0,1,0,249.0
-22.980478,-43.191231,4,2.0,1,0,0,1,0,0,0,609.0
-22.97522,-43.22792,3,2.0,2,0,0,1,0,0,0,519.0
-22.98563,-43.21859,6,4.0,2,1,0,1,0,0,0,2071.0
-22.99847,-43.27528,6,4.0,1,0,0,1,0,0,0,2950.0
-23.00791,-43.34265,2,1.0,1,1,2,0,0,1,0,650.0
-22.98202,-43.19306,2,1.0,1,0,0,1,0,0,0,782.0
-22.84124,-43.29776,5,5.0,1,0,1,0,0,1,0,100.0
-22.98135,-43.19215,6,6.0,3,0,0,1,0,0,0,2036.0
-22.96404,-43.17131,4,2.0,2,0,0,1,0,0,0,350.0
-22.89175,-43.49149,4,4.0,1,0,0,1,0,0,0,1200.0
-22.98533,-43.20678,7,4.0,2,0,0,1,0,0,0,963.0
-22.98512,-43.21868,3,1.0,1,1,2,0,0,1,0,260.0
-22.97747,-43.19092,4,2.0,1,0,0,1,0,0,0,200.0
-22.98449,-43.19748,2,1.0,1,0,0,0,0,1,0,607.0
-22.98008,-43.2242,4,3.0,2,0,0,1,0,0,0,1143.0
-22.92574,-43.17642,4,3.0,1,0,0,1,0,0,0,225.0
-22.87876,-43.45692,6,6.0,3,0,0,1,0,0,0,793.0
-22.98414,-43.1925,5,2.0,2,0,0,1,0,0,0,4110.0
-22.97265,-43.35797,4,4.0,2,0,0,1,0,0,0,336.0
-22.96006,-43.20716,2,2.0,1,0,0,1,0,0,0,286.0
-22.98734,-43.22292,6,4.0,2,0,0,1,0,0,0,671.0
-22.985369,-43.19561789999999,2,1.0,1,0,0,1,0,0,0,1136.0
-22.94292,-43.19002,4,2.0,2,0,0,1,0,0,0,270.0
-22.95447,-43.19631,6,4.0,2,1,0,1,0,0,0,583.0
-22.98351,-43.21642,7,4.0,3,0,0,1,0,0,0,1650.0
-22.9725,-43.18954,4,3.0,1,0,0,1,0,0,0,413.0
-22.97875,-43.19203,8,2.0,3,0,0,1,0,0,0,242.0
-22.96907,-43.18664,2,2.0,1,0,0,1,0,0,0,299.0
-22.98467,-43.22156,6,3.0,2,1,0,1,0,0,0,1900.0
-22.98285,-43.20632,4,4.0,2,0,0,1,0,0,0,1166.0
-22.9791,-43.19027,4,4.0,1,0,0,1,0,0,0,671.0
-22.97376,-43.19099,8,6.0,2,0,0,1,0,0,0,1191.0
-22.9836,-43.19223,4,2.0,1,0,0,1,0,0,0,1029.0
-22.98642,-43.23017,8,6.0,2,1,0,1,0,0,0,1950.0
-22.99152,-43.35245,6,4.0,2,0,0,1,0,0,0,1621.0
-22.91346,-43.1879,2,1.0,1,0,0,1,0,0,0,203.0
-22.96053,-43.1708,4,4.0,1,0,0,0,0,1,0,1250.0
-22.96638,-43.17823,2,1.0,1,0,0,1,0,0,0,130.0
-22.9806,-43.20355,2,1.0,1,0,0,0,0,1,0,371.0
-22.96358,-43.17905,4,2.0,1,0,0,1,0,0,0,741.0
-22.98525,-43.20551,6,3.0,3,0,0,1,0,0,0,1468.0
-22.91814,-43.17746,3,1.0,1,0,0,1,0,0,0,641.0
-22.98517,-43.19172,6,3.0,1,1,0,1,0,0,0,1072.0
-22.98528,-43.20015,6,4.0,2,0,0,1,0,0,0,1447.0
-22.93989,-43.1925,3,1.0,1,0,0,0,0,1,0,136.0
-22.98788,-43.22486,4,3.0,1,1,0,1,0,0,0,986.0
-22.98059,-43.19295,4,2.0,2,0,0,1,0,0,0,1385.0
-22.96653,-43.18687,2,1.0,1,0,1,0,0,1,0,612.0
-22.98302,-43.4556,6,3.0,3,1,0,0,0,1,0,430.0
-22.90101,-43.34899,2,1.0,1,0,0,0,0,1,0,69.0
-22.98557,-43.36538,4,2.0,1,0,0,1,0,0,0,449.0
-22.98671531677246,-43.194766998291016,6,4.0,2,0,0,1,0,0,0,1143.0
-22.98266,-43.20009,2,1.0,1,0,0,0,0,1,0,350.0
-22.96501,-43.18047,4,2.0,1,0,0,1,0,0,0,414.0
-22.91781,-43.18418,2,1.0,1,1,2,0,0,1,0,189.0
-22.98471,-43.22603,6,5.0,2,0,0,1,0,0,0,2223.0
-22.96896,-43.18561,4,3.0,1,0,0,1,0,0,0,339.0
-22.91715,-43.18535,8,8.0,1,0,0,1,0,0,0,451.0
-22.95408,-43.18538,2,1.0,1,0,1,0,0,1,0,214.0
-22.96634,-43.18047,4,2.0,2,0,0,1,0,0,0,990.0
-22.97073,-43.18785,2,1.0,1,0,0,1,0,0,0,439.0
-22.9739,-43.22747,1,1.0,1,0,0,0,0,1,0,362.0
-23.00273,-43.38923,3,2.0,3,0,0,0,0,1,0,420.0
-23.00133,-43.3232,5,5.0,1,1,2,0,0,1,0,147.0
-23.00187,-43.32441,8,7.0,1,0,0,1,0,0,0,800.0
-22.96687,-43.18474,6,4.0,3,0,0,1,0,0,0,790.0
-22.95412,-43.18889,4,3.0,2,0,0,1,0,0,0,350.0
-22.98583,-43.1948,2,2.0,1,0,0,1,0,0,0,619.0
-22.9833,-43.19589,2,1.0,1,0,0,1,0,0,0,506.0
-22.98332,-43.21241,3,1.0,1,0,0,1,0,0,0,978.0
-22.9657,-43.18692,6,3.0,3,0,0,1,0,0,0,978.0
-22.98559,-43.21638,4,2.0,2,0,0,1,0,0,0,414.0
-22.98376,-43.2001,4,3.0,2,0,0,1,0,0,0,714.0
-22.98255,-43.19355,4,1.0,1,0,0,1,0,0,0,1050.0
-22.9856,-43.19,5,2.0,2,0,0,1,0,0,0,1957.0
-22.98491,-43.22132,6,5.0,2,0,0,1,0,0,0,486.0
-22.92119,-43.19064,2,2.0,3,0,0,0,0,1,0,218.0
-22.98138,-43.19233,2,1.0,1,0,1,0,0,1,0,280.0
-23.008396615421145,-43.43697659218343,5,4.0,2,0,0,1,0,0,0,500.0
-22.96968,-43.18922,10,8.0,3,0,0,1,0,0,0,1307.0
-22.98569,-43.19389,4,2.0,1,0,0,1,0,0,0,641.0
-22.93209,-43.19884,4,1.0,1,0,0,1,0,0,0,130.0
-22.95661,-43.18064,2,2.0,1,0,0,1,0,0,0,380.0
-22.96298,-43.17439,2,1.0,1,0,0,1,0,0,0,657.0
-23.00969,-43.42853,4,2.0,1,0,0,1,0,0,0,257.0
-22.97478,-43.18727,16,13.0,6,0,0,1,0,0,0,3664.0
-22.98418,-43.21869,2,1.0,1,0,0,1,0,0,0,503.0
-22.93002,-43.17849,4,2.0,1,1,0,1,0,0,0,850.0
-22.96201,-43.17145,3,1.0,2,0,0,1,0,0,0,890.0
-22.92318,-43.18978,4,2.0,1,0,0,1,0,0,0,567.0
-22.97647,-43.41045,4,1.0,1,0,0,1,0,0,0,671.0
-22.98148,-43.19848,6,2.0,2,0,0,1,0,0,0,1780.0
-22.9107,-43.23622,6,3.0,1,0,0,1,0,0,0,457.0
-22.96397,-43.17518,2,1.0,1,0,0,1,0,0,0,1435.0
-22.97558,-43.18866,4,1.0,1,0,0,1,0,0,0,900.0
-22.98474,-43.21464,4,2.0,1,0,0,1,0,0,0,930.0
-22.97593,-43.18838,4,1.0,1,0,0,1,0,0,0,650.0
-22.98552,-43.19624,4,4.0,1,0,0,1,0,0,0,971.0
-22.98675,-43.18935,4,2.0,1,1,0,1,0,0,0,936.0
-22.96411,-43.17861,4,1.0,1,0,0,1,0,0,0,676.0
-22.95928,-43.20706,4,2.0,2,0,0,1,0,0,0,1460.0
-22.98586,-43.1904,6,3.0,2,0,0,1,0,0,0,17862.0
-22.92375,-43.19103,1,2.0,1,0,0,0,0,1,0,250.0
-22.97648,-43.19023,8,4.0,2,0,0,0,0,1,0,600.0
-22.96618,-43.18585,1,1.0,1,0,0,0,0,1,0,174.0
-22.98335,-43.19819,4,3.0,1,0,0,1,0,0,0,450.0
-22.97545,-43.19021,10,7.0,2,0,0,1,0,0,0,1643.0
-22.98406,-43.19265,6,3.0,2,0,0,1,0,0,0,17862.0
-22.97382,-43.18856,8,6.0,2,0,0,1,0,0,0,2500.0
-23.0231,-43.49922,16,6.0,6,1,0,1,0,0,0,1750.0
-22.97809,-43.19165,5,3.0,1,0,0,1,0,0,0,1011.0
-22.96851,-43.18401,6,3.0,1,0,0,1,0,0,0,1250.0
-22.9843413,-43.2003192,6,5.0,2,0,0,1,0,0,0,2252.0
-22.98326,-43.2014,6,3.0,3,0,0,1,0,0,0,1354.0
-22.91547,-43.22695,6,5.0,1,0,0,1,0,0,0,895.0
-22.98174,-43.19052,6,3.0,2,0,0,1,0,0,0,3510.0
-22.9133,-43.1829,2,2.0,1,0,0,1,0,0,0,443.0
-22.91521,-43.18126,4,2.0,1,1,0,1,0,0,0,816.0
-22.92201,-43.18069,6,3.0,1,0,0,1,0,0,0,347.0
-22.975,-43.18895,5,5.0,2,1,0,1,0,0,0,1243.0
-22.9827,-43.19418,2,2.0,1,0,0,1,0,0,0,309.0
-22.97196,-43.39034,4,1.0,1,0,0,1,0,0,0,1100.0
-22.9854,-43.20233,2,1.0,1,0,0,1,0,0,0,1434.0
-22.96808,-43.39109,10,5.0,2,0,0,1,0,0,0,1043.0
-22.95297,-43.1756,1,1.0,1,0,0,0,0,1,0,200.0
-23.01432,-43.30358,8,5.0,2,1,0,1,0,0,0,900.0
-22.98487,-43.19333,3,1.0,1,0,0,1,0,0,0,340.0
-22.98482,-43.22436,8,5.0,2,0,0,1,0,0,0,665.0
-22.983369827270508,-43.21887969970703,2,1.0,1,0,0,1,0,0,0,996.0
-22.95461,-43.17975,12,9.0,3,0,0,1,0,0,0,1929.0
-22.96483,-43.17916,2,2.0,1,1,0,1,0,0,0,3088.0
-22.91196,-43.17873,2,1.0,1,0,0,1,0,0,0,503.0
-22.985537,-43.199757,2,1.0,1,0,0,0,0,1,0,1371.0
-22.95263,-43.18986,2,1.0,2,0,0,1,0,0,0,998.0
-22.9729,-43.18832,6,3.0,1,0,0,1,0,0,0,1210.0
-22.9812,-43.19545,2,1.0,1,0,0,1,0,0,0,366.0
-22.98452,-43.21265,2,1.0,1,0,0,1,0,0,0,1317.0
-22.91601,-43.18123,3,5.0,1,0,0,0,0,1,0,363.0
-22.91367,-43.18617,5,4.0,2,0,0,1,0,0,0,750.0
-22.91434,-43.18126,6,5.0,1,0,0,0,0,1,0,362.0
-22.95027409050141,-43.18811148405075,5,3.0,2,0,0,1,0,0,0,1007.0
-22.98476,-43.19129,6,4.0,2,0,0,1,0,0,0,3254.0
-22.983556747436523,-43.216590881347656,4,5.0,1,1,0,1,0,0,0,864.0
-22.98306,-43.19214,4,2.0,1,0,0,1,0,0,0,714.0
-22.97366,-43.39285,6,6.0,2,0,0,1,0,0,0,1000.0
-22.91465,-43.18928,2,2.0,1,0,0,1,0,0,0,100.0
-22.96899,-43.18804,3,2.0,1,0,0,1,0,0,0,250.0
-22.98604,-43.20693,5,3.0,2,1,0,1,0,0,0,1200.0
-23.00982,-43.29118,8,5.0,6,0,0,1,0,0,0,4000.0
-22.91498,-43.2021,4,1.0,3,0,3,0,0,1,0,210.0
-22.98308,-43.19421,4,2.0,1,0,0,1,0,0,0,111.0
-22.98627,-43.19454,2,2.0,1,0,0,1,0,0,0,950.0
-22.98331,-43.19137,4,3.0,2,0,0,1,0,0,0,1100.0
-22.92227,-43.18367,6,4.0,1,0,0,1,0,0,0,450.0
-22.96406555175781,-43.1916618347168,5,2.0,1,0,0,1,0,0,0,736.0
-22.98127314067027,-43.19421212895942,2,5.0,1,0,0,1,0,0,0,746.0
-22.96515,-43.18911,2,1.0,1,0,1,0,0,1,0,150.0
-22.98348,-43.19925,8,5.0,2,1,0,1,0,0,0,1174.0
-22.98668,-43.20034,2,1.0,1,0,0,1,0,0,0,391.0
-22.96246719360352,-43.20374298095703,5,3.0,1,1,0,1,0,0,0,823.0
-22.96951,-43.18549,2,2.0,1,0,0,1,0,0,0,175.0
-22.98518,-43.20673,6,2.0,2,0,0,1,0,0,0,600.0
-22.973591,-43.189362,3,2.0,1,0,0,1,0,0,0,809.0
-23.00613,-43.37868,4,1.0,2,0,0,1,0,0,0,850.0
-22.96415,-43.17563,4,1.0,1,0,0,1,0,0,0,928.0
-22.98318,-43.19228,6,2.0,1,0,0,1,0,0,0,819.0
-22.98582,-43.19024,4,2.0,3,0,0,1,0,0,0,2000.0
-22.97584,-43.19842,2,1.0,1,1,0,1,0,0,0,754.0
-22.95243,-43.38468,3,1.0,2,0,0,0,0,1,0,362.0
-22.98081,-43.20064,4,2.0,1,1,0,1,0,0,0,1258.0
-22.98682,-43.19142,2,1.0,1,0,0,1,0,0,0,600.0
-23.0099,-43.32495,3,2.0,1,0,0,1,0,0,0,559.0
-22.963736,-43.191418,10,6.0,4,0,0,1,0,0,0,950.0
-22.97304,-43.18879,2,1.0,1,0,0,1,0,0,0,700.0
-22.984304428100582,-43.20834732055664,4,3.0,1,0,0,1,0,0,0,1000.0
-22.91666,-43.17566,2,1.0,1,0,0,1,0,0,0,563.0
-22.98557,-43.19148,3,3.0,1,1,0,1,0,0,0,444.0
-22.91783,-43.17791,2,1.0,1,1,2,0,0,1,0,127.0
-22.98375,-43.19146,6,5.0,4,0,0,1,0,0,0,3200.0
-22.97408,-43.18982,7,4.0,2,0,0,1,0,0,0,603.0
-22.91519,-43.22967,6,2.0,1,0,0,1,0,0,0,1447.0
-22.98366,-43.22035,4,2.0,2,0,0,1,0,0,0,1950.0
-22.98427,-43.20279,4,2.0,1,1,0,1,0,0,0,1244.0
-22.97562026977539,-43.1912727355957,5,4.0,1,0,0,1,0,0,0,1164.0
-22.96501,-43.17614,2,1.0,1,0,0,1,0,0,0,386.0
-22.9843,-43.18949,3,2.0,1,0,0,1,0,0,0,754.0
-22.96461,-43.17354,5,3.0,2,0,0,1,0,0,0,17010.0
-22.86318,-43.51179,8,6.0,4,0,0,1,0,0,0,1586.0
-22.91743,-43.17587,4,1.0,1,0,0,1,0,0,0,900.0
-22.97531,-43.18971,2,1.0,1,0,0,1,0,0,0,657.0
-22.96424,-43.17681,2,1.0,1,0,0,1,0,0,0,462.0
-22.97961,-43.22336,2,1.0,1,0,0,1,0,0,0,900.0
-22.98291,-43.22316,8,7.0,5,0,0,1,0,0,0,5186.0
-22.98243,-43.21592,5,2.0,1,0,0,1,0,0,0,784.0
-22.96947,-43.18442,2,2.0,2,0,0,0,0,1,0,250.0
