,id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
17775,564430571237018485,7,7,0,2023-01-03,2023-11-12,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0.58
17776,564434380791145694,0,0,0,,,,,,,,,,
17777,566743990289260324,5,1,0,2022-04-20,2023-02-15,4.2,3.8,4.2,4.2,4.2,4.6,4.2,0.24
17778,561517621317957815,29,13,0,2022-06-10,2023-11-12,5.0,4.97,4.93,4.97,4.97,4.97,4.86,1.54
17779,564495409293873714,1,0,0,2022-09-11,2022-09-11,5.0,5.0,3.0,5.0,5.0,5.0,4.0,0.06
17780,564532105434958012,2,2,0,2023-11-05,2023-11-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.13
17781,561632841394680817,0,0,0,,,,,,,,,,
17782,566752462111872979,7,2,0,2022-02-28,2023-11-26,5.0,4.57,4.86,4.71,4.86,4.57,4.86,0.31
17783,564532152972114551,21,16,0,2022-03-01,2023-11-12,4.9,4.95,4.86,4.71,4.9,5.0,4.9,0.94
17784,566763709843723431,42,30,0,2022-03-01,2023-11-26,4.88,4.67,5.0,4.9,4.9,4.74,4.62,1.89
17785,561674327045411924,14,12,0,2022-10-16,2023-10-26,5.0,4.93,4.86,5.0,4.93,5.0,4.93,0.96
17786,564537742496122157,39,20,0,2022-03-02,2023-11-20,4.79,4.85,4.9,4.92,4.87,4.95,4.72,1.76
17787,561701218008446476,26,13,2,2022-02-23,2023-12-15,4.81,4.81,4.84,4.92,4.88,4.69,4.77,1.16
17788,566765604719644837,1,0,0,2022-03-29,2022-03-29,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
17789,564538491542572858,10,0,0,2022-03-02,2022-09-30,4.4,4.5,4.5,4.9,4.6,4.8,4.6,0.45
17790,566769610562476879,5,4,0,2022-09-16,2023-11-19,5.0,5.0,4.8,5.0,5.0,5.0,5.0,0.32
17791,566816175204140040,2,1,0,2022-03-02,2023-02-21,4.5,5.0,4.0,5.0,5.0,5.0,5.0,0.09
17792,561716879585340034,7,1,0,2022-09-04,2023-10-02,5.0,5.0,4.86,5.0,5.0,4.86,5.0,0.44
17793,561718484482770817,101,61,5,2022-02-25,2023-12-17,4.76,4.77,4.77,4.93,4.96,4.94,4.78,4.5
17794,561739226779803602,39,17,1,2022-03-01,2023-12-03,4.95,5.0,4.98,4.98,5.0,4.83,4.93,1.75
17795,561742985844284240,21,15,0,2022-06-26,2023-11-20,5.0,5.0,4.95,5.0,5.0,5.0,4.86,1.14
17796,564589766765544094,69,50,3,2022-05-24,2023-12-24,4.94,4.9,4.96,4.97,4.99,4.99,4.87,3.54
17797,561932719540541382,83,59,6,2022-03-02,2023-12-26,4.98,4.96,4.99,4.98,5.0,4.96,4.94,3.72
17798,562122897993492362,88,38,1,2022-03-20,2023-12-21,4.89,4.89,4.73,4.93,4.94,4.94,4.85,4.08
17799,566817242705621693,0,0,0,,,,,,,,,,
17800,564594116880464555,19,13,1,2022-03-01,2023-12-06,4.95,5.0,4.95,4.95,4.95,4.84,4.84,0.85
17801,562164878285760052,0,0,0,,,,,,,,,,
17802,562191806903332877,29,5,0,2022-02-21,2023-02-19,4.97,4.83,4.97,4.83,4.76,4.79,4.93,1.29
17803,564638752588415130,7,7,0,2023-02-22,2023-11-06,4.86,5.0,4.57,5.0,4.86,4.86,4.86,0.68
17804,562241601719127823,1,1,1,2023-12-20,2023-12-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0
17805,562271083015857006,1,0,0,2022-02-23,2022-02-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
17806,566829579229899639,27,12,0,2022-05-16,2023-11-20,4.89,5.0,4.93,4.96,5.0,4.96,4.85,1.37
17807,566831376434047635,55,39,3,2022-03-01,2023-12-22,5.0,4.98,4.98,4.95,4.98,5.0,4.93,2.47
17808,564664125432376816,88,46,1,2022-04-03,2023-12-11,4.64,4.72,4.61,4.97,4.97,4.84,4.61,4.16
17809,564684135314157675,28,25,2,2022-03-02,2023-12-10,4.89,4.79,4.86,4.89,4.82,4.89,4.64,1.26
17810,562276822387222510,10,10,4,2023-10-01,2023-12-20,4.9,4.9,4.8,5.0,5.0,5.0,5.0,3.41
17811,564702704769127130,4,4,0,2023-01-03,2023-02-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33
17812,562279681499327872,8,0,0,2022-02-21,2022-09-11,4.88,5.0,5.0,4.88,4.75,5.0,4.75,0.36
17813,567084632715019813,15,11,0,2022-04-28,2023-11-20,5.0,5.0,5.0,5.0,5.0,4.87,4.73,0.74
17814,567093660652965069,1,0,0,2022-03-01,2022-03-01,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.04
17815,567151269422801684,33,17,2,2022-03-01,2023-12-11,4.58,4.79,4.58,4.73,4.91,4.91,4.36,1.49
17816,567167271985180275,18,7,0,2022-02-27,2023-11-20,5.0,5.0,5.0,4.94,5.0,5.0,4.94,0.81
17817,564813634725897175,1,1,0,2023-02-27,2023-02-27,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.1
17818,567182895273742081,24,7,0,2022-02-27,2023-11-05,4.54,4.71,4.71,4.71,4.79,4.58,4.42,1.08
17819,564919861942861050,4,3,0,2022-03-02,2023-04-23,4.0,4.25,4.0,4.0,4.25,4.25,4.0,0.18
17820,567185551539786182,45,18,1,2022-03-03,2023-12-12,4.98,4.98,4.98,4.93,5.0,4.96,4.82,2.03
17821,562289425480953589,61,29,1,2022-03-02,2023-11-29,4.62,4.75,4.49,4.82,4.87,4.9,4.54,2.75
17822,564928990492549661,44,24,2,2022-03-02,2023-12-02,4.95,4.98,4.98,4.98,4.95,5.0,4.93,1.98
17823,562339990936024255,0,0,0,,,,,,,,,,
17824,562354294164321205,16,7,0,2022-03-06,2023-11-18,4.94,5.0,4.75,5.0,5.0,4.94,4.81,0.72
17825,567197078928347976,9,9,0,2023-01-05,2023-11-12,5.0,4.89,5.0,5.0,5.0,5.0,4.89,0.76
17826,565047574181657257,13,8,1,2022-02-28,2023-11-29,5.0,4.92,4.85,5.0,5.0,5.0,4.77,0.58
17827,562383939805839281,24,16,0,2022-04-25,2023-09-12,4.92,4.96,5.0,5.0,5.0,5.0,4.96,1.18
17828,562428525846142545,46,34,2,2022-04-24,2023-12-19,5.0,4.91,4.98,5.0,4.96,4.85,4.89,2.25
17829,565079121801904164,56,25,3,2022-02-22,2023-12-18,4.88,4.88,4.98,4.84,4.93,4.98,4.91,2.49
17830,562503709449921773,55,27,2,2022-03-03,2023-12-01,4.69,4.62,4.62,4.91,4.91,4.89,4.6,2.48
17831,568017023466801588,54,16,0,2022-03-01,2023-11-20,4.87,4.85,4.73,4.93,4.96,5.0,4.87,2.42
17832,567198338844818545,9,7,1,2022-05-29,2023-12-12,4.56,4.33,3.89,4.78,4.78,4.78,4.22,0.47
17833,565103012620887305,5,3,0,2022-04-05,2023-04-22,3.6,4.0,3.8,4.6,4.6,4.8,4.2,0.24
17834,567203463230867389,4,4,1,2023-01-06,2023-12-23,5.0,4.75,4.75,5.0,5.0,5.0,5.0,0.34
17835,568062043474639403,4,4,1,2023-01-01,2023-11-30,4.5,4.25,4.0,4.75,5.0,5.0,4.0,0.33
17836,565135731363650488,0,0,0,,,,,,,,,,
17837,565140666893222836,14,12,1,2022-04-17,2023-12-23,4.93,4.93,4.87,4.93,5.0,4.93,4.87,0.67
17838,567222033840482749,17,12,1,2022-03-07,2023-12-07,4.76,4.82,4.82,4.94,4.88,4.88,4.88,0.77
17839,567258763706394731,36,12,1,2022-03-27,2023-12-11,4.67,4.72,4.86,4.56,4.61,4.89,4.53,1.69
17840,567287426690738289,86,50,0,2022-02-26,2023-10-22,5.0,4.95,5.0,4.99,4.95,4.97,5.0,3.85
17841,565143734823889870,2,0,0,2022-02-27,2022-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09
17842,568065172012792441,0,0,0,,,,,,,,,,
17843,565154410452522140,1,0,0,2022-09-04,2022-09-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
17844,568080177028080628,39,24,1,2022-05-14,2023-12-05,4.9,4.87,4.72,4.97,5.0,4.95,4.69,1.97
17845,565175895960723436,14,8,0,2022-03-02,2023-11-19,4.86,4.79,5.0,4.93,5.0,5.0,4.36,0.63
17846,568115968082167747,20,16,1,2022-04-24,2023-11-30,4.9,4.95,4.95,5.0,5.0,4.95,4.9,0.98
17847,567312805305357318,166,81,5,2022-02-24,2023-12-13,4.98,4.98,4.98,4.98,4.99,4.87,4.95,7.4
17848,571496234515677531,6,1,0,2022-09-03,2023-02-22,5.0,4.83,5.0,5.0,5.0,4.67,4.67,0.37
17849,571506855486545779,6,5,0,2022-11-21,2023-03-01,4.17,4.5,4.0,4.17,4.5,5.0,4.17,0.45
17850,567340562647192583,14,5,0,2022-03-02,2023-05-14,4.86,4.93,4.86,5.0,4.93,5.0,4.86,0.63
17851,567351448122315943,23,10,1,2022-03-01,2023-12-08,4.96,4.91,4.7,5.0,5.0,5.0,4.74,1.03
17852,568128488503639998,2,2,0,2022-12-30,2023-11-18,5.0,5.0,4.5,5.0,4.5,5.0,5.0,0.17
17853,568130664985253246,38,21,3,2022-04-11,2023-12-14,4.66,4.66,4.84,4.68,4.76,4.76,4.63,1.82
17854,571546796050403948,78,40,5,2022-03-13,2023-12-14,4.77,4.72,4.79,4.95,4.92,4.96,4.77,3.58
17855,571552249901957961,4,3,0,2022-09-04,2023-11-19,3.5,3.25,2.5,5.0,5.0,4.75,4.0,0.25
17856,568137589162287933,49,30,0,2022-02-28,2023-11-21,4.88,4.94,4.92,5.0,4.92,4.86,4.84,2.2
17857,571614066623448742,54,30,0,2022-03-11,2023-11-22,4.78,4.75,4.8,4.87,4.89,4.82,4.73,2.45
17858,568150228281283133,42,22,1,2022-03-01,2023-12-10,4.6,4.6,4.77,4.81,4.84,4.74,4.58,1.88
17859,567361305560499033,26,14,0,2022-03-23,2023-11-12,4.54,4.5,4.5,4.77,4.58,4.73,4.54,1.21
17860,567362327817281347,4,0,0,2022-09-09,2022-11-14,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.25
17861,571617878491696696,4,0,0,2022-04-24,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2
17862,567363283289381505,4,3,0,2022-11-04,2023-05-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.29
17863,567377133468945647,194,92,4,2022-02-24,2023-12-13,4.96,4.94,4.92,4.9,4.98,4.78,4.81,8.65
17864,567438251314199002,2,0,0,2022-06-26,2022-09-13,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.11
17865,568218723514387063,7,4,1,2022-03-03,2023-12-02,4.38,4.5,4.13,4.38,4.5,4.5,4.5,0.31
17866,571666863965027933,5,1,0,2022-09-05,2023-04-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.31
17867,567466020004754338,14,6,0,2022-04-03,2023-05-01,4.57,4.79,4.36,4.86,4.14,5.0,4.79,0.66
17868,571685185655854760,1,0,0,2022-04-17,2022-04-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.05
17869,567482239197737240,38,20,1,2022-03-22,2023-12-11,4.95,4.95,4.95,5.0,5.0,5.0,4.84,1.77
17870,567483012168575885,11,5,0,2022-04-18,2023-06-11,4.91,5.0,5.0,5.0,5.0,4.91,4.91,0.53
17871,567484825579514296,4,0,0,2022-03-05,2022-05-04,3.5,3.75,3.5,4.0,3.25,4.25,3.5,0.18
17872,568276562976804109,24,11,0,2022-03-20,2023-11-20,4.83,4.92,4.58,5.0,4.83,4.92,4.71,1.11
17873,568282380586496964,13,11,2,2022-04-10,2023-12-10,4.85,5.0,4.77,4.92,5.0,5.0,5.0,0.62
17874,568297132972238915,4,4,0,2023-01-03,2023-03-26,5.0,5.0,4.75,4.75,4.75,5.0,4.75,0.33
17875,568301052377068520,13,10,1,2022-09-12,2023-11-30,5.0,5.0,5.0,5.0,5.0,5.0,4.85,0.83
17876,571780759335047704,3,0,0,2022-07-29,2022-12-01,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0.17
17877,571967380474327676,0,0,0,,,,,,,,,,
17878,567497904128064321,40,17,1,2022-02-25,2023-12-10,4.98,4.98,4.95,4.98,4.93,4.95,5.0,1.79
17879,571990154119366632,1,1,0,2023-09-10,2023-09-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.27
17880,568309862880899370,8,4,0,2022-04-24,2023-06-11,4.75,4.75,4.75,5.0,4.88,5.0,4.88,0.39
17881,572222053934287940,23,23,0,2023-01-01,2023-11-26,5.0,5.0,4.92,5.0,5.0,5.0,5.0,1.9
17882,568353055017025839,7,4,0,2022-03-01,2023-09-10,5.0,5.0,4.71,4.86,5.0,5.0,4.86,0.31
17883,567525127220773103,63,40,2,2022-03-06,2023-12-18,4.94,4.98,4.95,5.0,4.97,4.94,4.89,2.85
17884,567605236314460053,3,2,0,2022-09-12,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
17885,572246241283074145,79,43,3,2022-03-13,2023-12-07,4.87,4.84,4.8,4.97,4.99,4.85,4.81,3.62
17886,567787311449925815,2,0,0,2022-09-04,2022-09-11,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.12
17887,568403696693221099,1,0,0,2022-03-01,2022-03-01,4.0,4.0,4.0,5.0,5.0,5.0,4.0,0.04
17888,572255409727122857,3,1,0,2022-04-26,2023-11-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
17889,568618635934241017,64,42,1,2022-03-27,2023-12-10,4.69,4.83,4.72,4.88,4.78,4.91,4.66,3.0
17890,567829225522021836,6,6,1,2023-02-17,2023-12-05,5.0,5.0,4.86,5.0,5.0,5.0,5.0,0.57
17891,572256406791792635,12,6,1,2022-09-17,2023-12-03,5.0,5.0,5.0,5.0,5.0,4.92,4.83,0.77
17892,568623052754203591,0,0,0,,,,,,,,,,
17893,572381918951779336,50,26,1,2022-04-13,2023-12-10,4.96,4.98,4.96,5.0,4.94,4.94,4.86,2.39
17894,568633965325498014,6,4,0,2022-04-17,2023-01-16,5.0,5.0,5.0,5.0,5.0,4.83,4.83,0.29
17895,568687057135274177,2,1,0,2022-09-09,2023-02-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
17896,567914988202417799,21,13,1,2022-03-01,2023-12-06,4.86,4.86,4.81,4.9,4.86,4.9,4.95,0.94
17897,567941545534244883,58,31,3,2022-03-08,2023-12-23,4.84,4.78,4.5,4.86,4.86,4.93,4.74,2.64
17898,572527904364815031,1,1,0,2023-11-26,2023-11-26,2.0,2.0,2.0,3.0,3.0,5.0,1.0,0.91
17899,567970424270666441,0,0,0,,,,,,,,,,
17900,568700042178490919,19,7,0,2022-02-27,2023-09-29,4.95,5.0,5.0,4.84,5.0,4.95,5.0,0.85
17901,572676610862017078,43,43,1,2022-12-30,2023-12-22,4.98,4.95,4.88,4.91,4.84,4.95,4.86,3.54
17902,568716619941894625,4,3,0,2022-09-11,2023-11-22,5.0,4.75,4.5,5.0,5.0,4.5,5.0,0.25
17903,576853518371301024,3,2,0,2022-04-02,2023-10-09,4.67,5.0,5.0,5.0,5.0,5.0,5.0,0.14
17904,572904742654891942,45,30,2,2022-03-14,2023-12-13,4.78,4.87,4.76,4.93,4.98,4.93,4.84,2.07
17905,576929702542737432,11,5,0,2022-04-25,2023-11-19,4.82,5.0,4.55,5.0,4.82,4.73,5.0,0.54
17906,568729169054990805,26,12,0,2022-03-01,2023-11-26,5.0,5.0,4.96,5.0,5.0,4.88,4.92,1.17
17907,572926816740141105,28,18,1,2022-03-20,2023-12-10,4.86,4.89,4.93,4.96,5.0,4.93,4.89,1.29
17908,568742176804527303,1,1,0,2023-01-01,2023-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
17909,576942022341580801,98,56,3,2022-04-01,2023-12-10,4.88,4.95,4.9,4.92,4.94,4.79,4.87,4.62
17910,572975642706684171,39,30,2,2022-07-31,2023-12-03,4.97,4.97,5.0,4.92,5.0,5.0,4.87,2.27
17911,568772293602882245,0,0,0,,,,,,,,,,
17912,573008971963357146,13,11,0,2022-12-04,2023-11-07,5.0,5.0,5.0,4.92,5.0,4.85,5.0,1.01
17913,568791402869345852,0,0,0,,,,,,,,,,
17914,568792049002317361,55,27,1,2022-03-13,2023-12-11,4.82,4.93,4.82,4.96,4.98,4.98,4.89,2.51
17915,576951790113671062,37,15,0,2022-03-13,2023-11-10,4.24,4.46,4.54,4.59,4.54,4.76,4.35,1.69
17916,577334016313224109,0,0,0,,,,,,,,,,
17917,577383623264956156,19,9,0,2022-05-26,2023-06-25,4.58,4.68,4.58,4.47,4.37,4.95,4.42,0.98
17918,573163971634593902,0,0,0,,,,,,,,,,
17919,577449108203958302,2,0,0,2022-07-02,2022-09-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11
17920,568881332120902577,15,6,0,2022-07-03,2023-05-07,4.93,4.87,4.93,5.0,5.0,5.0,4.8,0.83
17921,568909462248329326,54,32,2,2022-03-13,2023-12-08,4.78,4.8,4.81,4.91,4.87,4.93,4.81,2.48
17922,573171668231012546,1,0,0,2022-08-15,2022-08-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
17923,573236694909359650,4,1,0,2022-09-05,2023-01-02,4.5,4.75,4.75,4.5,4.5,4.5,4.25,0.25
17924,577513667452312745,7,4,0,2022-04-08,2023-04-23,5.0,5.0,4.86,5.0,5.0,5.0,4.86,0.33
17925,573266460057096443,8,8,3,2023-04-16,2023-12-17,5.0,4.88,4.88,4.88,5.0,5.0,4.88,0.93
17926,577517962644549395,19,17,0,2022-03-27,2023-11-18,4.89,5.0,4.84,4.95,4.68,4.89,4.95,0.89
17927,568916759943283626,4,1,0,2022-04-21,2023-01-02,4.0,4.25,4.5,4.5,4.5,4.5,4.0,0.2
17928,573333583923297403,58,31,0,2022-04-10,2023-10-12,4.86,4.91,4.86,4.95,4.91,4.97,4.81,2.78
17929,573373356577988711,11,3,0,2022-04-24,2023-11-04,4.55,4.91,4.82,4.64,4.82,4.82,4.64,0.54
17930,568985043362521772,4,0,0,2022-06-27,2022-11-25,5.0,5.0,4.5,5.0,5.0,5.0,5.0,0.22
17931,568999364387275372,58,24,1,2022-03-03,2023-12-12,4.9,4.83,4.76,4.9,5.0,4.91,4.79,2.62
17932,577578119079923002,82,43,4,2022-03-12,2023-12-18,4.62,4.77,4.71,4.67,4.76,4.77,4.59,3.74
17933,573460906217796835,0,0,0,,,,,,,,,,
17934,573725825945680872,8,2,0,2022-03-21,2023-11-13,4.13,4.0,4.38,4.5,4.38,4.88,4.38,0.37
17935,569073149955021095,40,23,2,2022-03-25,2023-12-13,4.95,4.98,4.9,4.98,5.0,4.88,4.83,1.86
17936,569315538940689806,7,4,0,2022-08-21,2023-06-11,4.57,4.29,4.14,5.0,5.0,4.86,4.43,0.42
17937,573922231674868089,25,22,2,2022-07-25,2023-12-07,4.96,4.92,5.0,5.0,5.0,4.96,4.92,1.44
17938,569367692453487614,4,1,0,2022-03-07,2022-12-30,5.0,5.0,4.75,5.0,5.0,5.0,4.75,0.18
17939,577601978310511417,0,0,0,,,,,,,,,,
17940,577710421109961739,32,20,0,2022-04-18,2023-11-27,4.94,4.94,4.91,4.94,4.97,4.88,4.88,1.55
17941,577711602149411648,0,0,0,,,,,,,,,,
17942,573926165291408991,52,24,1,2022-03-11,2023-12-18,4.87,4.85,4.77,4.81,4.79,4.75,4.73,2.38
17943,577750535181093720,34,21,3,2022-05-28,2023-12-11,4.68,4.76,4.62,4.82,4.71,4.97,4.65,1.76
17944,578048262897848913,39,24,2,2022-04-19,2023-12-11,4.95,4.98,4.9,5.0,5.0,4.95,4.85,1.88
17945,569472970310976919,1,0,0,2022-09-12,2022-09-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
17946,569476594088586895,9,6,0,2022-08-31,2023-10-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.56
17947,573985860237139046,39,17,0,2022-03-28,2023-09-22,4.87,4.9,4.87,5.0,4.97,5.0,4.77,1.83
17948,569506748725731058,17,6,0,2022-02-28,2023-07-31,4.88,4.94,5.0,4.94,5.0,4.94,4.88,0.76
17949,578079451211713898,35,23,0,2022-04-25,2023-11-12,4.94,4.89,4.89,4.89,5.0,4.94,4.83,1.71
17950,574000955269992496,54,29,1,2022-03-08,2023-12-16,4.83,4.76,4.83,4.94,4.96,4.98,4.78,2.46
17951,578084848246068101,0,0,0,,,,,,,,,,
17952,569521106821902072,0,0,0,,,,,,,,,,
17953,574048087413056900,12,4,0,2022-03-29,2023-11-21,5.0,4.92,5.0,5.0,5.0,4.75,5.0,0.56
17954,569522076904144948,31,19,0,2022-03-05,2023-10-28,4.68,4.74,4.68,4.84,4.71,4.94,4.58,1.4
17955,569524743771707099,8,7,0,2022-10-12,2023-11-20,4.56,4.67,4.33,5.0,4.78,4.89,4.56,0.54
17956,578112463427072735,3,0,0,2022-04-21,2022-09-11,5.0,5.0,4.0,5.0,5.0,5.0,4.67,0.15
17957,574101300239808467,14,12,0,2022-10-13,2023-11-19,4.79,4.71,4.64,4.64,4.86,4.79,4.71,0.95
17958,569555444008567274,40,12,1,2022-03-18,2023-12-12,4.9,4.78,4.88,4.93,4.88,4.95,4.8,1.85
17959,574474148989750839,0,0,0,,,,,,,,,,
17960,574573366373937839,2,0,0,2022-04-24,2022-11-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1
17961,569571840347109638,3,3,1,2023-09-04,2023-12-11,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.79
17962,578267280797827552,9,7,0,2022-09-11,2023-11-19,4.89,4.78,4.78,5.0,5.0,5.0,4.78,0.57
17963,574578498344461951,0,0,0,,,,,,,,,,
17964,578341643681744836,21,8,0,2022-03-26,2023-11-22,4.57,4.43,4.67,4.9,4.81,4.9,4.48,0.98
17965,569610876522340771,2,0,0,2022-09-04,2022-12-07,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.12
17966,569617443338006480,10,0,0,2022-05-29,2022-11-14,4.8,4.7,4.6,5.0,5.0,5.0,4.8,0.52
17967,569626054771633044,1,0,0,2022-02-27,2022-02-27,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
17968,574590310251265270,37,20,0,2022-03-19,2023-11-16,4.76,4.7,4.51,4.81,4.62,4.65,4.68,1.71
17969,574618382171818276,18,10,0,2022-04-15,2023-11-19,4.72,4.83,4.44,4.61,4.72,4.61,4.72,0.87
17970,574729029318043128,10,8,0,2022-03-13,2023-11-04,4.9,4.8,5.0,4.9,5.0,4.8,4.9,0.46
17971,569663037687904873,7,3,0,2022-03-01,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0.31
17972,578369041559434474,2,1,0,2022-04-24,2023-02-21,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.1
17973,574735565590664982,34,1,0,2022-03-06,2023-02-17,4.91,4.97,4.82,4.97,4.97,4.76,4.88,1.54
17974,569672825418813722,1,1,0,2023-02-04,2023-02-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09
17975,574789315875297963,0,0,0,,,,,,,,,,
17976,569677578723790549,43,18,2,2022-03-02,2023-11-30,4.86,4.81,4.95,4.98,4.98,4.91,4.7,1.94
17977,578706193345304907,16,10,0,2022-03-21,2023-11-12,4.69,4.69,4.06,4.75,4.44,4.75,4.56,0.74
17978,574849443996420364,52,34,0,2022-06-13,2023-11-26,4.79,4.91,4.85,4.77,4.81,4.96,4.83,2.76
17979,569681150912331128,46,23,1,2022-02-28,2023-12-03,5.0,5.0,5.0,5.0,5.0,4.98,5.0,2.06
17980,575110932717293626,11,2,0,2022-04-24,2023-08-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.54
17981,575135017444142550,17,12,2,2022-04-23,2023-12-11,5.0,4.94,5.0,5.0,5.0,5.0,4.88,0.83
17982,578720220849412214,12,12,2,2023-01-15,2023-12-17,4.92,5.0,5.0,5.0,5.0,5.0,4.83,1.04
17983,575168919556126172,16,11,0,2022-06-17,2023-11-26,4.94,4.63,5.0,5.0,5.0,4.87,4.75,0.86
17984,578779516475227869,18,14,0,2022-04-24,2023-11-20,4.78,4.78,4.61,4.94,4.94,5.0,4.61,0.88
17985,578831596144313118,0,0,0,,,,,,,,,,
17986,569738824017634624,10,7,0,2022-09-07,2023-06-12,5.0,5.0,4.9,5.0,5.0,5.0,5.0,0.63
17987,575180150926936182,38,23,1,2022-04-04,2023-12-12,4.79,4.89,4.89,4.89,4.76,4.84,4.74,1.8
17988,578893340046741023,0,0,0,,,,,,,,,,
17989,575184022718342715,39,23,1,2022-03-14,2023-12-04,4.95,4.88,4.98,4.98,4.95,4.9,4.9,1.78
17990,569828868909107196,53,28,0,2022-03-13,2023-11-18,4.64,4.83,4.81,4.77,4.92,4.96,4.62,2.43
17991,570052187926662731,3,2,0,2022-09-26,2023-11-06,5.0,5.0,5.0,5.0,5.0,5.0,4.67,0.2
17992,575330667116889765,0,0,0,,,,,,,,,,
17993,570100697815514194,20,11,1,2022-04-24,2023-12-10,4.85,4.8,4.55,4.7,4.5,5.0,4.75,0.98
17994,575350650360256102,1,0,0,2022-09-11,2022-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.06
17995,578968635242503860,9,5,0,2022-07-28,2023-11-06,5.0,5.0,4.9,5.0,5.0,4.8,5.0,0.52
17996,579020726906393455,22,15,0,2022-04-17,2023-11-05,4.91,4.95,4.95,4.91,4.91,4.95,4.95,1.06
17997,575354538983996864,11,5,0,2022-04-16,2023-11-19,5.0,4.91,4.73,5.0,5.0,5.0,5.0,0.53
17998,579025030778827591,20,8,0,2022-03-25,2023-11-20,4.85,4.8,4.8,4.7,4.95,5.0,4.8,0.93
17999,570110081942104564,9,9,0,2023-02-05,2023-11-06,4.67,4.56,4.67,4.78,5.0,4.56,4.44,0.83
18000,575362506789268340,6,1,0,2022-03-21,2023-02-25,4.83,4.83,5.0,5.0,5.0,5.0,5.0,0.28
18001,575371727802758646,8,7,0,2022-09-13,2023-11-12,4.88,5.0,4.75,5.0,5.0,5.0,4.63,0.51
18002,575491340740448832,25,11,2,2022-03-17,2023-12-18,5.0,5.0,4.96,5.0,5.0,4.92,4.96,1.15
18003,570144141249416533,3,2,0,2022-09-17,2023-11-09,4.67,4.67,4.67,4.67,5.0,5.0,4.67,0.19
18004,570179352115116999,83,35,1,2022-03-25,2023-12-11,4.66,4.8,4.75,4.86,4.7,4.87,4.64,3.87
18005,579052301121685855,16,11,1,2022-09-05,2023-11-26,4.75,5.0,4.94,4.94,5.0,5.0,4.88,1.0
18006,575678350393887739,0,0,0,,,,,,,,,,
18007,570181567723975746,17,15,1,2022-06-21,2023-12-10,5.0,5.0,5.0,5.0,4.94,4.76,4.82,0.92
18008,575845793462980636,68,36,5,2022-03-21,2023-12-21,4.93,4.96,4.94,4.97,4.99,4.81,4.9,3.16
18009,570196931967107646,8,3,0,2022-03-01,2023-05-04,5.0,5.0,5.0,5.0,5.0,5.0,4.88,0.36
18010,570247671394850616,19,10,1,2022-03-02,2023-12-22,4.84,4.89,4.58,4.68,4.74,4.79,4.47,0.86
18011,579092948310030681,15,9,0,2022-04-17,2023-11-21,4.67,4.87,4.73,5.0,4.87,4.73,4.53,0.73
18012,579135517934147673,3,2,0,2022-04-24,2023-11-20,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0.15
18013,575903510186032851,18,13,1,2022-04-05,2023-12-08,4.95,4.84,4.95,5.0,4.95,4.89,4.95,0.85
